date,department_name,department_ID,department_hierarchy_id,department_type,department_url,category_name,category_ID,category_hierarchy_ID,category_type,category_url,category_legislative_ID,category_legislative_name,aisle_name,aise_ID,aisle_hierarchy_ID,aisle_type,aisle_url,aisle_child,shelve_name,shelve_ID,shleve_hierarchy_ID,shelve_type,shelve_url,aisle_ID,shelve_hierarchy_ID
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,"Crisps, Nuts & Popcorn",1811,1215686355680-1215165893478,dept,,,,Sharing Crisps,,1215686355680-1215165893478-1215662199412,aisle,,,Pringles & Tube Snacks,18111111,,shelf,,181111.0,1215686355680-1215165893478-1215662199412-1215684171114
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,"Crisps, Nuts & Popcorn",1811,1215686355680-1215165893478,dept,,,,Sharing Crisps,,1215686355680-1215165893478-1215662199412,aisle,,,Sharing Baked Crisps & Lighter Options,18111112,,shelf,,181111.0,1215686355680-1215165893478-1215662199412-1215684171117
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,"Crisps, Nuts & Popcorn",1811,1215686355680-1215165893478,dept,,,,Sharing Crisps,,1215686355680-1215165893478-1215662199412,aisle,,,Tortilla Chips & Dips,18111113,,shelf,,181111.0,1215686355680-1215165893478-1215662199412-1215662202998
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,"Crisps, Nuts & Popcorn",1811,1215686355680-1215165893478,dept,,,,Sharing Crisps,,1215686355680-1215165893478-1215662199412,aisle,,,Lentil & Vegetable Sharing Crisps,18111114,,shelf,,181111.0,1215686355680-1215165893478-1215662199412-1215686354966
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,"Crisps, Nuts & Popcorn",1811,1215686355680-1215165893478,dept,,,,Sharing Crisps,,1215686355680-1215165893478-1215662199412,aisle,,,Extra Special Crisps & Snacks,18111115,,shelf,,181111.0,1215686355680-1215165893478-1215662199412-1215686354659
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,"Crisps, Nuts & Popcorn",1811,1215686355680-1215165893478,dept,,,,Nuts & Dried Fruit,,1215686355680-1215165893478-910000975624,aisle,,,Peanuts,18111210,,shelf,,181112.0,1215686355680-1215165893478-910000975624-1215686354666
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,"Crisps, Nuts & Popcorn",1811,1215686355680-1215165893478,dept,,,,Nuts & Dried Fruit,,1215686355680-1215165893478-910000975624,aisle,,,"Salted, Roasted & Flavoured Nuts",18111211,,shelf,,181112.0,1215686355680-1215165893478-910000975624-1215662212156
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,"Crisps, Nuts & Popcorn",1811,1215686355680-1215165893478,dept,,,,Nuts & Dried Fruit,,1215686355680-1215165893478-910000975624,aisle,,,Mixed Fruit & Nuts,18111212,,shelf,,181112.0,1215686355680-1215165893478-910000975624-1215684181118
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,"Crisps, Nuts & Popcorn",1811,1215686355680-1215165893478,dept,,,,Nuts & Dried Fruit,,1215686355680-1215165893478-910000975624,aisle,,,Raw Nuts & Seeds,18111213,,shelf,,181112.0,1215686355680-1215165893478-910000975624-1215662212237
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,"Crisps, Nuts & Popcorn",1811,1215686355680-1215165893478,dept,,,,Nuts & Dried Fruit,,1215686355680-1215165893478-910000975624,aisle,,,Raisins & Kids Fruit Snacks,18111214,,shelf,,181112.0,1215686355680-1215165893478-910000975624-910000976373
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,"Crisps, Nuts & Popcorn",1811,1215686355680-1215165893478,dept,,,,Nuts & Dried Fruit,,1215686355680-1215165893478-910000975624,aisle,,,"Baking Nuts, Seeds & Fruit",18111215,,shelf,,181112.0,1215686355680-1215165893478-910000975624-910001125611
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,"Crisps, Nuts & Popcorn",1811,1215686355680-1215165893478,dept,,,,Tortilla Chips & Dips,181113.0,1215686355680-1215165893478-1215684181120,aisle,,[],,18111399,,,,,
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,"Crisps, Nuts & Popcorn",1811,1215686355680-1215165893478,dept,,,,Popcorn,,1215686355680-1215165893478-1215662199500,aisle,,,Sharing Popcorn,18111410,,shelf,,181114.0,1215686355680-1215165893478-1215662199500-1215684171119
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,"Crisps, Nuts & Popcorn",1811,1215686355680-1215165893478,dept,,,,Popcorn,,1215686355680-1215165893478-1215662199500,aisle,,,Multipack Popcorn,18111411,,shelf,,181114.0,1215686355680-1215165893478-1215662199500-1215684171118
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,"Crisps, Nuts & Popcorn",1811,1215686355680-1215165893478,dept,,,,Popcorn,,1215686355680-1215165893478-1215662199500,aisle,,,Sweet Popcorn,18111412,,shelf,,181114.0,1215686355680-1215165893478-1215662199500-1215686354668
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,"Crisps, Nuts & Popcorn",1811,1215686355680-1215165893478,dept,,,,Popcorn,,1215686355680-1215165893478-1215662199500,aisle,,,Savoury & Salted Popcorn,18111413,,shelf,,181114.0,1215686355680-1215165893478-1215662199500-1215686354669
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,"Crisps, Nuts & Popcorn",1811,1215686355680-1215165893478,dept,,,,Popcorn,,1215686355680-1215165893478-1215662199500,aisle,,,Sweet & Savoury Popcorn,18111414,,shelf,,181114.0,1215686355680-1215165893478-1215662199500-1215686354670
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,"Crisps, Nuts & Popcorn",1811,1215686355680-1215165893478,dept,,,,Popcorn,,1215686355680-1215165893478-1215662199500,aisle,,,Microwave Popcorn,18111415,,shelf,,181114.0,1215686355680-1215165893478-1215662199500-1215686354671
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,"Crisps, Nuts & Popcorn",1811,1215686355680-1215165893478,dept,,,,Vegan & Free From Crisps & Snacks,,1215686355680-1215165893478-1215686354665,aisle,,,Gluten Free Crisps & Snacks,18111510,,shelf,,181115.0,1215686355680-1215165893478-1215686354665-1215685661355
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,"Crisps, Nuts & Popcorn",1811,1215686355680-1215165893478,dept,,,,Vegan & Free From Crisps & Snacks,,1215686355680-1215165893478-1215686354665,aisle,,,Vegan Crisps & Popcorn,18111511,,shelf,,181115.0,1215686355680-1215165893478-1215686354665-1215685741259
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,"Crisps, Nuts & Popcorn",1811,1215686355680-1215165893478,dept,,,,Crackers & Rice Cakes,,1215686355680-1215165893478-910000975535,aisle,,,Cream Crackers,18111610,,shelf,,181116.0,1215686355680-1215165893478-910000975535-910000976542
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,"Crisps, Nuts & Popcorn",1811,1215686355680-1215165893478,dept,,,,Crackers & Rice Cakes,,1215686355680-1215165893478-910000975535,aisle,,,Rice Cakes,18111611,,shelf,,181116.0,1215686355680-1215165893478-910000975535-910000977179
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,"Crisps, Nuts & Popcorn",1811,1215686355680-1215165893478,dept,,,,Crackers & Rice Cakes,,1215686355680-1215165893478-910000975535,aisle,,,Breadsticks & Twists,18111612,,shelf,,181116.0,1215686355680-1215165893478-910000975535-910000977202
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,"Crisps, Nuts & Popcorn",1811,1215686355680-1215165893478,dept,,,,Crackers & Rice Cakes,,1215686355680-1215165893478-910000975535,aisle,,,Crispbreads & Thins,18111613,,shelf,,181116.0,1215686355680-1215165893478-910000975535-910000975843
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,Biscuits & Crackers,1812,1215686355680-1215686353224,dept,,,,Biscuit Barrel,,1215686355680-1215686353224-1215337554818,aisle,,,Plain Biscuits,18121010,,shelf,,181210.0,1215686355680-1215686353224-1215337554818-1215337554864
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,Biscuits & Crackers,1812,1215686355680-1215686353224,dept,,,,Biscuit Barrel,,1215686355680-1215686353224-1215337554818,aisle,,,Chocolate Biscuits,18121011,,shelf,,181210.0,1215686355680-1215686353224-1215337554818-1215434693433
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,Biscuits & Crackers,1812,1215686355680-1215686353224,dept,,,,Biscuit Barrel,,1215686355680-1215686353224-1215337554818,aisle,,,Cookies,18121012,,shelf,,181210.0,1215686355680-1215686353224-1215337554818-1215337554920
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,Biscuits & Crackers,1812,1215686355680-1215686353224,dept,,,,Biscuit Barrel,,1215686355680-1215686353224-1215337554818,aisle,,,Shortbread,18121013,,shelf,,181210.0,1215686355680-1215686353224-1215337554818-1215686354820
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,Biscuits & Crackers,1812,1215686355680-1215686353224,dept,,,,Biscuit Barrel,,1215686355680-1215686353224-1215337554818,aisle,,,Cream & Sandwich Biscuits,18121014,,shelf,,181210.0,1215686355680-1215686353224-1215337554818-1215686354821
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,Biscuits & Crackers,1812,1215686355680-1215686353224,dept,,,,Biscuit Barrel,,1215686355680-1215686353224-1215337554818,aisle,,,Bigger Packs & Assortments,18121015,,shelf,,181210.0,1215686355680-1215686353224-1215337554818-1215686353203
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,Biscuits & Crackers,1812,1215686355680-1215686353224,dept,,,,Chocolate Biscuits,,1215686355680-1215686353224-1215686354822,aisle,,,Chocolate Digestives & Oat Biscuits,18121110,,shelf,,181211.0,1215686355680-1215686353224-1215686354822-1215686354823
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,Biscuits & Crackers,1812,1215686355680-1215686353224,dept,,,,Chocolate Biscuits,,1215686355680-1215686353224-1215686354822,aisle,,,Chocolate Biscuit Bars,18121111,,shelf,,181211.0,1215686355680-1215686353224-1215686354822-1215686354824
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,Biscuits & Crackers,1812,1215686355680-1215686353224,dept,,,,Chocolate Biscuits,,1215686355680-1215686353224-1215686354822,aisle,,,Luxury Chocolate Biscuits,18121112,,shelf,,181211.0,1215686355680-1215686353224-1215686354822-1215686354825
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,Biscuits & Crackers,1812,1215686355680-1215686353224,dept,,,,Chocolate Biscuits,,1215686355680-1215686353224-1215686354822,aisle,,,Jaffa Cakes,18121113,,shelf,,181211.0,1215686355680-1215686353224-1215686354822-1215686354826
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,Biscuits & Crackers,1812,1215686355680-1215686353224,dept,,,,Cookies,181212.0,1215686355680-1215686353224-1215686354827,aisle,,[],,18121299,,,,,
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,Biscuits & Crackers,1812,1215686355680-1215686353224,dept,,,,Lunchbox Minis & Biscuit Bars,,1215686355680-1215686353224-1215686353209,aisle,,,Multipack Biscuit Bars,18121310,,shelf,,181213.0,1215686355680-1215686353224-1215686353209-1215661807962
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,Biscuits & Crackers,1812,1215686355680-1215686353224,dept,,,,Lunchbox Minis & Biscuit Bars,,1215686355680-1215686353224-1215686353209,aisle,,,Cereal Bars,18121311,,shelf,,181213.0,1215686355680-1215686353224-1215686353209-1215651075960
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,Biscuits & Crackers,1812,1215686355680-1215686353224,dept,,,,Lunchbox Minis & Biscuit Bars,,1215686355680-1215686353224-1215686353209,aisle,,,Pouches & Mini Snack Packs,18121312,,shelf,,181213.0,1215686355680-1215686353224-1215686353209-1215682087945
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,Biscuits & Crackers,1812,1215686355680-1215686353224,dept,,,,Breakfast Biscuits & Cereal Bars,,1215686355680-1215686353224-1215686353205,aisle,,,Breakfast Biscuits,18121410,,shelf,,181214.0,1215686355680-1215686353224-1215686353205-1215337556716
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,Biscuits & Crackers,1812,1215686355680-1215686353224,dept,,,,Breakfast Biscuits & Cereal Bars,,1215686355680-1215686353224-1215686353205,aisle,,,Cereal Bars,18121411,,shelf,,181214.0,1215686355680-1215686353224-1215686353205-1215651075960
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,Biscuits & Crackers,1812,1215686355680-1215686353224,dept,,,,Breakfast Biscuits & Cereal Bars,,1215686355680-1215686353224-1215686353205,aisle,,,"Fruit, Nut & Oat Cereal Bars",18121412,,shelf,,181214.0,1215686355680-1215686353224-1215686353205-1215685631261
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,Biscuits & Crackers,1812,1215686355680-1215686353224,dept,,,,Breakfast Biscuits & Cereal Bars,,1215686355680-1215686353224-1215686353205,aisle,,,Wholefood Bars,18121413,,shelf,,181214.0,1215686355680-1215686353224-1215686353205-1215684881521
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,Biscuits & Crackers,1812,1215686355680-1215686353224,dept,,,,Crackers & Rice Cakes,,1215686355680-1215686353224-1215686353211,aisle,,,Cream Crackers,18121510,,shelf,,181215.0,1215686355680-1215686353224-1215686353211-910000976542
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,Biscuits & Crackers,1812,1215686355680-1215686353224,dept,,,,Crackers & Rice Cakes,,1215686355680-1215686353224-1215686353211,aisle,,,Crackers For Cheese,18121511,,shelf,,181215.0,1215686355680-1215686353224-1215686353211-1215686355567
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,Biscuits & Crackers,1812,1215686355680-1215686353224,dept,,,,Crackers & Rice Cakes,,1215686355680-1215686353224-1215686353211,aisle,,,Flavoured & Multi Grain Crackers,18121512,,shelf,,181215.0,1215686355680-1215686353224-1215686353211-1215686354833
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,Biscuits & Crackers,1812,1215686355680-1215686353224,dept,,,,Crackers & Rice Cakes,,1215686355680-1215686353224-1215686353211,aisle,,,Rice Cakes,18121513,,shelf,,181215.0,1215686355680-1215686353224-1215686353211-910000977179
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,Biscuits & Crackers,1812,1215686355680-1215686353224,dept,,,,Crackers & Rice Cakes,,1215686355680-1215686353224-1215686353211,aisle,,,Oatcakes,18121514,,shelf,,181215.0,1215686355680-1215686353224-1215686353211-1215686355566
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,Biscuits & Crackers,1812,1215686355680-1215686353224,dept,,,,Crackers & Rice Cakes,,1215686355680-1215686353224-1215686353211,aisle,,,Breadsticks & Twists,18121515,,shelf,,181215.0,1215686355680-1215686353224-1215686353211-910000977202
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,Biscuits & Crackers,1812,1215686355680-1215686353224,dept,,,,Crackers & Rice Cakes,,1215686355680-1215686353224-1215686353211,aisle,,,Crispbreads & Thins,18121516,,shelf,,181215.0,1215686355680-1215686353224-1215686353211-910000975843
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,Biscuits & Crackers,1812,1215686355680-1215686353224,dept,,,,Crackers & Rice Cakes,,1215686355680-1215686353224-1215686353211,aisle,,,Sharing & Assortment Crackers,18121517,,shelf,,181215.0,1215686355680-1215686353224-1215686353211-1215686354834
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,Biscuits & Crackers,1812,1215686355680-1215686353224,dept,,,,Luxury Biscuits,181216.0,1215686355680-1215686353224-1215686353214,aisle,,[],,18121699,,,,,
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,Biscuits & Crackers,1812,1215686355680-1215686353224,dept,,,,Baby & Kids Biscuits & Bars,181217.0,1215686355680-1215686353224-1215686353223,aisle,,[],,18121799,,,,,
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,Biscuits & Crackers,1812,1215686355680-1215686353224,dept,,,,Vegan Biscuits & Cereal Bars,181218.0,1215686355680-1215686353224-1215686354835,aisle,,[],,18121899,,,,,
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,Meat & Cheese Snacks,1813,1215686355680-1215686355681,dept,,,,Cheese Snacks & Lunchbox,,1215686355680-1215686355681-1215341805914,aisle,,,Cheese Snacking,18131010,,shelf,,181310.0,1215686355680-1215686355681-1215341805914-1215341830101
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,Meat & Cheese Snacks,1813,1215686355680-1215686355681,dept,,,,Cheese Snacks & Lunchbox,,1215686355680-1215686355681-1215341805914,aisle,,,Cheese Strips & Dunkers,18131011,,shelf,,181310.0,1215686355680-1215686355681-1215341805914-1215341810541
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,Meat & Cheese Snacks,1813,1215686355680-1215686355681,dept,,,,Cheese Snacks & Lunchbox,,1215686355680-1215686355681-1215341805914,aisle,,,Cheese Triangles,18131012,,shelf,,181310.0,1215686355680-1215686355681-1215341805914-1215341810482
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,Meat & Cheese Snacks,1813,1215686355680-1215686355681,dept,,,,Snacking & Hot Dogs,,1215686355680-1215686355681-1215341807990,aisle,,,"Pork, Chicken & Beef Snacks",18131110,,shelf,,181311.0,1215686355680-1215686355681-1215341807990-1215341841296
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,Meat & Cheese Snacks,1813,1215686355680-1215686355681,dept,,,,Snacking & Hot Dogs,,1215686355680-1215686355681-1215341807990,aisle,,,"Hot Dogs, Sausages & Burgers",18131111,,shelf,,181311.0,1215686355680-1215686355681-1215341807990-1215663323675
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,Fruit Snacks,1814,1215686355680-1215686355682,dept,,,,Fresh Fruit Pots & Snack Packs,181410.0,1215686355680-1215686355682-1215666691934,aisle,,[],,18141099,,,,,
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,"Cake Bars, Slices & Tarts",1815,1215686355680-1215686354852,dept,,,,Cake Bars & Mini Rolls,181510.0,1215686355680-1215686354852-1215686354904,aisle,,[],,18151099,,,,,
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,"Cake Bars, Slices & Tarts",1815,1215686355680-1215686354852,dept,,,,Cake Slices,181511.0,1215686355680-1215686354852-1215686354905,aisle,,[],,18151199,,,,,
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,"Cake Bars, Slices & Tarts",1815,1215686355680-1215686354852,dept,,,,"Tarts, Pies & Bakewells",181512.0,1215686355680-1215686354852-1215686354906,aisle,,[],,18151299,,,,,
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,"Cake Bars, Slices & Tarts",1815,1215686355680-1215686354852,dept,,,,"Flapjacks, Fancies & Whirls",181513.0,1215686355680-1215686354852-1215686354907,aisle,,[],,18151399,,,,,
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,"Cake Bars, Slices & Tarts",1815,1215686355680-1215686354852,dept,,,,"Brownies, Cookies & Shortbread",181514.0,1215686355680-1215686354852-1215686354908,aisle,,[],,18151499,,,,,
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,"Cake Bars, Slices & Tarts",1815,1215686355680-1215686354852,dept,,,,Mr Kipling,181515.0,1215686355680-1215686354852-1215686354909,aisle,,[],,18151599,,,,,
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,"Cake Bars, Slices & Tarts",1815,1215686355680-1215686354852,dept,,,,Cadbury Cakes,181516.0,1215686355680-1215686354852-1215686354910,aisle,,[],,18151699,,,,,
2024-06-14,"Sweets, Treats & Snacks",18,1215686355680,,,"Cake Bars, Slices & Tarts",1815,1215686355680-1215686354852,dept,,,,"View All Cake Bars, Slices & Tarts",181517.0,1215686355680-1215686354852-1215686354911,aisle,,[],,18151799,,,,,
2024-06-14,Dietary & Lifestyle,19,1215686355606,,,Free From,1910,1215686355606-1215686355607,dept,,,,Gluten Free Food & Drink,,1215686355606-1215686355607-1215686355608,aisle,,,Gluten Free Chilled Food,19101010,,shelf,,191010.0,1215686355606-1215686355607-1215686355608-1215686355609
2024-06-14,Dietary & Lifestyle,19,1215686355606,,,Free From,1910,1215686355606-1215686355607,dept,,,,Gluten Free Food & Drink,,1215686355606-1215686355607-1215686355608,aisle,,,Gluten Free Food Cupboard,19101011,,shelf,,191010.0,1215686355606-1215686355607-1215686355608-1215686355610
2024-06-14,Dietary & Lifestyle,19,1215686355606,,,Free From,1910,1215686355606-1215686355607,dept,,,,Gluten Free Food & Drink,,1215686355606-1215686355607-1215686355608,aisle,,,Gluten Free Frozen Food,19101012,,shelf,,191010.0,1215686355606-1215686355607-1215686355608-1215686355611
2024-06-14,Dietary & Lifestyle,19,1215686355606,,,Free From,1910,1215686355606-1215686355607,dept,,,,Gluten Free Food & Drink,,1215686355606-1215686355607-1215686355608,aisle,,,Gluten Free Bakery & Cakes,19101013,,shelf,,191010.0,1215686355606-1215686355607-1215686355608-1215686355612
2024-06-14,Dietary & Lifestyle,19,1215686355606,,,Free From,1910,1215686355606-1215686355607,dept,,,,Dairy Free Food & Drink,,1215686355606-1215686355607-1215686355615,aisle,,,Dairy Free Chilled Food,19101110,,shelf,,191011.0,1215686355606-1215686355607-1215686355615-1215686355616
2024-06-14,Dietary & Lifestyle,19,1215686355606,,,Free From,1910,1215686355606-1215686355607,dept,,,,Dairy Free Food & Drink,,1215686355606-1215686355607-1215686355615,aisle,,,Dairy Free Food Cupboard,19101111,,shelf,,191011.0,1215686355606-1215686355607-1215686355615-1215686355617
2024-06-14,Dietary & Lifestyle,19,1215686355606,,,Free From,1910,1215686355606-1215686355607,dept,,,,Dairy Free Food & Drink,,1215686355606-1215686355607-1215686355615,aisle,,,Dairy Free Frozen Food,19101112,,shelf,,191011.0,1215686355606-1215686355607-1215686355615-1215686355618
2024-06-14,Dietary & Lifestyle,19,1215686355606,,,Free From,1910,1215686355606-1215686355607,dept,,,,Lactose Free Food & Drink,,1215686355606-1215686355607-1215686355621,aisle,,,Lactose Free Chilled Food,19101210,,shelf,,191012.0,1215686355606-1215686355607-1215686355621-1215686355622
2024-06-14,Dietary & Lifestyle,19,1215686355606,,,Free From,1910,1215686355606-1215686355607,dept,,,,Lactose Free Food & Drink,,1215686355606-1215686355607-1215686355621,aisle,,,Lactose Free Food Cupboard,19101211,,shelf,,191012.0,1215686355606-1215686355607-1215686355621-1215686355623
2024-06-14,Dietary & Lifestyle,19,1215686355606,,,Free From,1910,1215686355606-1215686355607,dept,,,,Lactose Free Food & Drink,,1215686355606-1215686355607-1215686355621,aisle,,,Lactose Free Frozen Food,19101212,,shelf,,191012.0,1215686355606-1215686355607-1215686355621-1215686355624
2024-06-14,Dietary & Lifestyle,19,1215686355606,,,Free From,1910,1215686355606-1215686355607,dept,,,,Lactose Free Food & Drink,,1215686355606-1215686355607-1215686355621,aisle,,,Lactose Free Bakery & Cakes,19101213,,shelf,,191012.0,1215686355606-1215686355607-1215686355621-1215686355625
2024-06-14,Dietary & Lifestyle,19,1215686355606,,,Free From,1910,1215686355606-1215686355607,dept,,,,Milk Free Food & Drink,,1215686355606-1215686355607-1215686355627,aisle,,,Milk Free Chilled Food,19101310,,shelf,,191013.0,1215686355606-1215686355607-1215686355627-1215686355628
2024-06-14,Dietary & Lifestyle,19,1215686355606,,,Free From,1910,1215686355606-1215686355607,dept,,,,Milk Free Food & Drink,,1215686355606-1215686355607-1215686355627,aisle,,,Milk Free Bakery & Cakes,19101311,,shelf,,191013.0,1215686355606-1215686355607-1215686355627-1215686355631
2024-06-14,Dietary & Lifestyle,19,1215686355606,,,Free From,1910,1215686355606-1215686355607,dept,,,,Egg Free Food & Drink,191014.0,1215686355606-1215686355607-1215686355633,aisle,,[],,19101499,,,,,
2024-06-14,Dietary & Lifestyle,19,1215686355606,,,Free From,1910,1215686355606-1215686355607,dept,,,,Soya Free Food & Drink,191015.0,1215686355606-1215686355607-1215686355635,aisle,,[],,19101599,,,,,
2024-06-14,Dietary & Lifestyle,19,1215686355606,,,Free From,1910,1215686355606-1215686355607,dept,,,,Asda Free From ,191016.0,1215686355606-1215686355607-1215686355637,aisle,,[],,19101699,,,,,
2024-06-14,Dietary & Lifestyle,19,1215686355606,,,Vegan,1911,1215686355606-1215686355655,dept,,,,View All Vegan,191110.0,1215686355606-1215686355655-1215686355854,aisle,,[],,19111099,,,,,
2024-06-14,Dietary & Lifestyle,19,1215686355606,,,Vegan,1911,1215686355606-1215686355655,dept,,,,Vegan Bakery,191111.0,1215686355606-1215686355655-1215685741250,aisle,,[],,19111199,,,,,
2024-06-14,Dietary & Lifestyle,19,1215686355606,,,Vegan,1911,1215686355606-1215686355655,dept,,,,Vegan Chilled Food,,1215686355606-1215686355655-1215685741252,aisle,,,Vegan Cheese & Spreads,19111210,,shelf,,191112.0,1215686355606-1215686355655-1215685741252-1215685741253
2024-06-14,Dietary & Lifestyle,19,1215686355606,,,Vegan,1911,1215686355606-1215686355655,dept,,,,Vegan Chilled Food,,1215686355606-1215686355655-1215685741252,aisle,,,Vegan Milk Alternatives,19111211,,shelf,,191112.0,1215686355606-1215686355655-1215685741252-1215685741255
2024-06-14,Dietary & Lifestyle,19,1215686355606,,,Vegan,1911,1215686355606-1215686355655,dept,,,,Vegan Chilled Food,,1215686355606-1215686355655-1215685741252,aisle,,,Vegan Ready Meals & Soup,19111212,,shelf,,191112.0,1215686355606-1215686355655-1215685741252-1215685741254
2024-06-14,Dietary & Lifestyle,19,1215686355606,,,Vegan,1911,1215686355606-1215686355655,dept,,,,Vegan Chilled Food,,1215686355606-1215686355655-1215685741252,aisle,,,"Vegan Pies, Salads & Dips",19111213,,shelf,,191112.0,1215686355606-1215686355655-1215685741252-1215685921189
2024-06-14,Dietary & Lifestyle,19,1215686355606,,,Vegan,1911,1215686355606-1215686355655,dept,,,,Vegan Chilled Food,,1215686355606-1215686355655-1215685741252,aisle,,,Vegan Desserts,19111214,,shelf,,191112.0,1215686355606-1215686355655-1215685741252-1215685741256
2024-06-14,Dietary & Lifestyle,19,1215686355606,,,Vegan,1911,1215686355606-1215686355655,dept,,,,Vegan Chilled Food,,1215686355606-1215686355655-1215685741252,aisle,,,Falafel & Vegan Snacks,19111215,,shelf,,191112.0,1215686355606-1215686355655-1215685741252-1215686355684
2024-06-14,Dietary & Lifestyle,19,1215686355606,,,Vegan,1911,1215686355606-1215686355655,dept,,,,Vegan Chilled Meat Alternatives,,1215686355606-1215686355655-1215685771335,aisle,,,Vegan Bacon & Sausages,19111310,,shelf,,191113.0,1215686355606-1215686355655-1215685771335-1215686355162
2024-06-14,Dietary & Lifestyle,19,1215686355606,,,Vegan,1911,1215686355606-1215686355655,dept,,,,Vegan Chilled Meat Alternatives,,1215686355606-1215686355655-1215685771335,aisle,,,Vegan Chicken Alternatives,19111311,,shelf,,191113.0,1215686355606-1215686355655-1215685771335-1215686355163
2024-06-14,Dietary & Lifestyle,19,1215686355606,,,Vegan,1911,1215686355606-1215686355655,dept,,,,Vegan Chilled Meat Alternatives,,1215686355606-1215686355655-1215685771335,aisle,,,Vegan Burgers & Mince,19111312,,shelf,,191113.0,1215686355606-1215686355655-1215685771335-1215686355164
2024-06-14,Dietary & Lifestyle,19,1215686355606,,,Vegan,1911,1215686355606-1215686355655,dept,,,,Vegan Chilled Meat Alternatives,,1215686355606-1215686355655-1215685771335,aisle,,,Vegan Cooked Meat Alternatives,19111313,,shelf,,191113.0,1215686355606-1215686355655-1215685771335-1215685871110
